Country,Admin1_Name,Admin1_PCODE,Admin2_Name,Admin2_PCODE,City/Locations,Acronym,Organisation,Type,Sectors,Activity / Project,Status Activities,Comments,,
Liberia,Montserrado,LBR11,,#N/A,,iLab,iLab,National Organization,Logistics,,,,,
Liberia,Montserrado,LBR11,,#N/A,,ilab,iLab,National Organization,Surveillance/Contact Tracing,,,,,
Liberia,Bong,LBR02,,#N/A,,IMC,International Medical Corps,International NGO,Case Management,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,IRC,International Rescue Committee,International NGO,Case Management,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,IRC,International Rescue Committee,International NGO,Coordination,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,IRC,International Rescue Committee,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,IRC,International Rescue Committee,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,IRC,International Rescue Committee,International NGO,Case Management,,,,,
Liberia,Lofa,LBR08,,#N/A,,IRC,International Rescue Committee,International NGO,Coordination,,,,,
Liberia,Lofa,LBR08,,#N/A,,IRC,International Rescue Committee,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Lofa,LBR08,,#N/A,,IRC,International Rescue Committee,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,IRC,International Rescue Committee,International NGO,Case Management,,,,,
Liberia,Maryland,LBR10,,#N/A,,IRC,International Rescue Committee,International NGO,Coordination,,,,,
Liberia,Maryland,LBR10,,#N/A,,IRC,International Rescue Committee,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Maryland,LBR10,,#N/A,,IRC,International Rescue Committee,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,IRC,International Rescue Committee,International NGO,Logistics,,,,,
Liberia,Montserrado,LBR11,,#N/A,,IRC,International Rescue Committee,International NGO,Dead body management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,IRC,International Rescue Committee,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,IREX,IREX,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Irish Aid,Ireland Government,Donors,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,Jo-River Peace Building Committee ,Jo-River Peace Building Committee ,National NGO,other,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,JPC,Justice and Peace Commission,National NGO,Rule of law,,,,,
Liberia,Maryland,LBR10,,#N/A,,JPC,Justice and Peace Commission,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,KKG ,Kpain-Kpain-Gbo ,Private,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,Kriterion,Kriterion,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,Kriterion,Kriterion,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Kriterion,Kriterion,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,LEED,Liberian Entrepreneurial Economic and Development,Private,Social Mobilisation/Education,,,,,
Liberia,Margibi,LBR09,,#N/A,,Living Water International,Living Water International,International Organization,Social Mobilisation,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,WASH in communities,,,,,
Liberia,Montserrado,LBR11,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,Dead body management,,,,,
Liberia,River Ghee,LBR13,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,Protection,,,,,
Liberia,Sinoe,LBR15,,#N/A,,LRCS,Liberian Red Cross Society,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Bomi,LBR01,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Bong,LBR02,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Case Management,,,,,
Liberia,Lofa,LBR08,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Coordination,,,,,
Liberia,Lofa,LBR08,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Lofa,LBR08,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Case Management,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Coordination,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Infection prevention and control,,,,,
Liberia,Montserrado,LBR11,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Nimba,LBR12,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Rivercess,LBR14,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Rivercess,LBR14,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Social Mobilisation/Health Promotion,,,,,
Liberia,Bomi,LBR01,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Bomi,LBR01,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Bong,LBR02,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Bong,LBR02,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Margibi,LBR09,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Surveillance/Contact Tracing,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Rivercess,LBR14,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Rivercess,LBR14,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Lofa,LBR08,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Lofa,LBR08,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Nimba,LBR12,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Nimba,LBR12,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Montserrado,LBR11,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,Dead body management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,LRCS/IFRC,Liberian Red Cross Society with IFRC,Red Cross Movement,WASH in communities,,,,,
Liberia,Bong,LBR02,,#N/A,,Lutheran Development Service,Lutheran Development Service,National Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,Lutheran Development Service,Lutheran Development Service,National Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,Lutheran Development Service,Lutheran Development Service,National Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,Lutheran Development Service,Lutheran Development Service,National Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,Lutheran Development Service,Lutheran Development Service,National Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,Making Change,Making Change,International Organization,Coordination,,,,,
Liberia,Margibi,LBR09,,#N/A,,Marwoda,Margibi Women Development Association,National NGO,Training,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Medecins du Monde,Médecins du Monde,International NGO,Infection prevention and control,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Medecins du Monde,Médecins du Monde,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Medecins du Monde,Médecins du Monde,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Medica Mondiale Liberia,Medica Mondiale Liberia,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Medica Mondiale Liberia,Medica Mondiale Liberia,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,Medica Mondiale Liberia,Medica Mondiale Liberia,International Organization,Protection,,,,,
Liberia,Sinoe,LBR15,,#N/A,,Medica Mondiale Liberia,Medica Mondiale Liberia,International Organization,Psychosocial Support,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Merci,Merci,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MIA,Ministry of Internal Affairs,Goverment,Dead body management,,,,,
Liberia,Bomi,LBR01,,#N/A,,MoH,Ministry of Health,Goverment,Triage,,,,,
Liberia,Bong,LBR02,,#N/A,,MoH,Ministry of Health,Goverment,Dead body management,,,,,
Liberia,Bong,LBR02,,#N/A,,MoH,Ministry of Health,Goverment,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,,,,
Liberia,Lofa,LBR08,,#N/A,,MoH,Ministry of Health,Goverment,Surveillance/Contact Tracing,,,,,
Liberia,Margibi,LBR09,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MoH,Ministry of Health,Goverment,ETC + Triage,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MoH,Ministry of Health,Goverment,Dead body management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MoH,Ministry of Health,Goverment,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MoH,Ministry of Health,Goverment,Triage,,,,,
Liberia,Nimba,LBR12,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,,,,
Liberia,River Ghee,LBR13,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,,,,
Liberia,River Ghee,LBR13,,#N/A,,MoH,Ministry of Health,Goverment,Surveillance/Contact Tracing,,,,,
Liberia,Rivercess,LBR14,,#N/A,,MoH,Ministry of Health,Goverment,Coordination,,,,,
Liberia,Bomi,LBR01,,#N/A,,MTI,Medical Teams International ,International NGO,Infection prevention and control,,,,,
Liberia,Bomi,LBR01,,#N/A,,MTI,Medical Teams International ,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,MTI,Medical Teams International ,International NGO,Case Management,,,,,
Liberia,Bong,LBR02,,#N/A,,MTI,Medical Teams International ,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,MTI,Medical Teams International ,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,MTI,Medical Teams International ,International NGO,Infection prevention and control,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,MTI,Medical Teams International ,International NGO,Case Management,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,MTI,Medical Teams International ,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,MTI,Medical Teams International ,International NGO,Case Management,,,,,
Liberia,Maryland,LBR10,,#N/A,,MTI,Medical Teams International ,International NGO,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MTI,Medical Teams International ,International NGO,Infection prevention and control,,,,,
Liberia,Montserrado,LBR11,,#N/A,,MTI,Medical Teams International ,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,MTI,Medical Teams International ,International NGO,Case Management,,,,,
Liberia,Sinoe,LBR15,,#N/A,,MTI,Medical Teams International ,International NGO,Infection prevention and control,,,,,
Liberia,Sinoe,LBR15,,#N/A,,MTI,Medical Teams International ,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,MYA,Maryland Youth Association,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,NIPO,National Institute for Public Opinion,National Organization,Protection,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Oxfam,Oxfam,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Oxfam,Oxfam,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Oxfam,Oxfam,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Oxfam,Oxfam,International Organization,Recovery/Livelihood,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Oxfam,Oxfam,International Organization,WASH in communities,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Oxfam,Oxfam,International Organization,WASH in communities,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Oxfam,Oxfam,International Organization,WASH in communities,,,,,
Liberia,Montserrado,LBR11,,#N/A,,PLAN,PLAN,International Organization,Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,PLAN,PLAN,International Organization,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,PLAN,PLAN,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,Prosper-USAID,USAID funded Land Rights and Community Forestry Program,National Organization,Social Mobilisation/Education,,,,,
Liberia,Lofa,LBR08,,#N/A,,PSI,Population Services International,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,PSI,Population Services International,International NGO,Social Mobilisation,,,,,
Liberia,Bong,LBR02,,#N/A,,PSI,Population Services International,International NGO,Social Mobilisation,,,,,
Liberia,Bomi,LBR01,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Bong,LBR02,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Cape Mount,LBR05,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Coordination,,,,,
Liberia,Montserrado,LBR11,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,RBHS,REBUILDING BASIC HEALTH SERVICES,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Rivercess,LBR14,,#N/A,,RFSP,Research for Sustainable Peace,National Organization,other,,,,,
Liberia,Bong,LBR02,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Margibi,LBR09,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Right to Play,Right to Play,International NGO,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,Right to Play,Right to Play,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,Rotary Club,Rotary Club,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Rotary Club,Rotary Club,International Organization,Case Management,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,Rural Womens structure,Rural Womens structure,National NGO,Other,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Infection prevention and control,,,,,
Liberia,Lofa,LBR08,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Infection prevention and control,,,,,
Liberia,Lofa,LBR08,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Coordination,,,,,
Liberia,Lofa,LBR08,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Infection prevention and control,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Samaritan's Purse,Samaritan's Purse,International Organization,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Bassa,LBR04,,#N/A,,SAMFU,Save My Future,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,SAMFU,Save My Future,National NGO,other,,,,,
Liberia,Bong,LBR02,,#N/A,,Save the Children,Save the Children,International NGO,Case Management,,,,,
Liberia,Bong,LBR02,,#N/A,,Save the Children,Save the Children,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Bong,LBR02,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Gbarpolu,LBR03,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Lofa,LBR08,,#N/A,,Save the Children,Save the Children,International NGO,Case Management,,,,,
Liberia,Margibi,LBR09,,#N/A,,Save the Children,Save the Children,International NGO,Case Management,,,,,
Liberia,Margibi,LBR09,,#N/A,,Save the Children,Save the Children,International NGO,Logistics,,,,,
Liberia,Margibi,LBR09,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Maryland,LBR10,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Save the Children,Save the Children,International NGO,Case Management,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Save the Children,Save the Children,International NGO,Surveillance/Contact Tracing,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Nimba,LBR12,,#N/A,,Save the Children,Save the Children,International NGO,Case Management,,,,,
Liberia,Nimba,LBR12,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,Save the Children,Save the Children,International NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Kru,LBR07,,#N/A,,SEWODA,SEWODA,National NGO,Other,,,,,
Liberia,Maryland,LBR10,,#N/A,,SEWODA,SEWODA,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,River Ghee,LBR13,,#N/A,,SEWODA,SEWODA,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Sinoe,LBR15,,#N/A,,SEWODA,SEWODA,National NGO,other,,,,,
Liberia,Margibi,LBR09,,#N/A,,SHALOM,SHALOM,National NGO,Community care,,,,,
Liberia,Margibi,LBR09,,#N/A,,SHALOM,SHALOM,National NGO,Surveillance/Contact Tracing,,,,,
Liberia,Montserrado,LBR11,,#N/A,,SHALOM,SHALOM,National NGO,Surveillance/Contact Tracing,,,,,
Liberia,Montserrado,LBR11,,#N/A,,SHALOM,SHALOM,National NGO,Social Mobilisation/Health Promotion,,,,,
Liberia,Montserrado,LBR11,,#N/A,,SHALOM,SHALOM,National NGO,Community care,,,,,
Liberia,Montserrado,LBR11,,#N/A,,Talking Drum Studio,Talking Drum Studio,Other,Social Mobilisation/Health Promotion,,,,,
Liberia,Grand Gedeh,LBR06,,#N/A,,Tiyatien Health,Tiyatien Health,International NGO,Case Management,,,,,
